Date,Temperature,Humidity,SensibleTemp
2020-08-03,26.3,89.4,29.5
2020-08-04,29.2,80.1,31.8
2020-08-05,29.1,84.1,32.0
2020-08-06,25.4,96.5,29.1
2020-08-07,26.1,82.0,28.8
2020-08-08,26.0,85.3,28.9
2020-08-09,25.8,90.6,29.1
2020-08-10,29.5,81.0,32.2
2020-08-11,27.3,82.1,30.0
2020-08-12,31.3,70.6,33.2
2020-08-13,30.3,74.9,32.5
2020-08-14,27.9,85.8,30.9
2020-08-15,27.0,95.1,30.6
2020-08-16,30.6,72.6,32.6
2020-08-17,32.2,63.4,33.5
2020-08-18,31.9,63.6,33.2
2020-08-19,31.4,63.9,32.7
2020-08-20,31.6,62.8,32.8
2020-08-21,29.2,77.1,31.5
2020-08-22,27.6,79.0,30.1
2020-08-23,29.9,61.8,31.0
2020-08-24,31.9,61.0,33.0
2020-08-25,34.3,53.5,34.6
2020-08-26,34.2,57.8,35.0
2020-08-27,28.6,78.9,31.1
2020-08-28,29.5,81.1,32.2
2020-08-29,28.9,81.3,31.6
2020-08-30,30.6,77.3,33.0
2020-08-31,30.0,70.0,31.8
2020-09-01,29.5,65.7,31.0
2020-09-02,26.4,80.1,28.9
2020-09-03,25.6,65.2,27.0
2020-09-04,26.7,53.1,27.1
2020-09-05,27.2,59.3,28.1
2020-09-06,24.4,66.4,25.9
2020-09-07,20.2,98.8,23.8
2020-09-08,26.4,60.0,27.4
2020-09-09,25.1,73.0,27.1
2020-09-10,27.0,59.1,27.9
2020-09-11,26.9,57.3,27.6
2020-09-12,23.2,79.0,25.6
2020-09-13,26.6,53.1,27.0
2020-09-14,24.9,64.1,26.2
2020-09-15,27.1,62.6,28.3
2020-09-16,24.8,74.2,26.8
2020-09-17,21.2,87.5,24.1
2020-09-18,24.5,58.4,25.3
2020-09-19,24.6,48.7,24.7
2020-09-20,24.7,43.2,24.3
2020-09-21,25.2,37.7,24.3
2020-09-22,25.4,41.8,24.8
2020-09-23,23.7,53.2,24.2
2020-09-24,25.4,50.2,25.6
2020-09-25,25.4,50.1,25.6
2020-09-26,24.7,48.1,24.7
2020-09-27,25.8,47.8,25.7
2020-09-28,26.2,47.8,26.1
2020-09-29,23.8,52.2,24.2
2020-09-30,25.6,51.7,25.9
2021-05-01,15.2,52.9,15.9
2021-05-02,18.7,49.8,19.1
2021-05-03,20.2,33.1,19.2
2021-05-04,15.8,98.9,19.3
2021-05-05,18.0,48.4,18.3
2021-05-06,23.0,40.0,22.4
2021-05-07,16.4,72.0,18.3
2021-05-08,21.0,41.0,20.6
2021-05-09,21.7,28.4,20.1
2021-05-10,14.6,69.2,16.3
2021-05-11,25.5,32.0,24.0
2021-05-12,27.6,33.3,26.0
2021-05-13,29.5,39.3,28.5
2021-05-14,30.7,39.3,29.6
2021-05-15,26.2,60.0,27.2
2021-05-16,20.8,98.6,24.4
2021-05-17,16.7,90.5,19.7
2021-05-18,24.3,57.2,25.1
2021-05-19,26.0,41.6,25.4
2021-05-20,22.9,52.4,23.3
2021-05-21,17.5,88.2,20.4
2021-05-22,23.7,57.9,24.5
2021-05-23,25.1,50.6,25.3
2021-05-24,24.4,47.2,24.4
2021-05-25,19.3,60.8,20.4
2021-05-26,22.9,38.8,22.2
2021-05-27,18.7,81.6,21.2
2021-05-28,19.6,73.8,21.6
2021-05-29,19.1,67.2,20.6
2021-05-30,26.2,43.5,25.8
2021-05-31,23.8,65.2,25.2
2021-06-01,23.9,62.5,25.1
2021-06-02,29.5,42.2,28.8
2021-06-03,21.9,76.2,24.1
2021-06-04,23.2,47.2,23.2
2021-06-05,24.9,61.1,26.0
2021-06-06,28.2,51.0,28.4
2021-06-07,24.0,60.2,25.0
2021-06-08,29.3,52.1,29.6
2021-06-09,31.6,41.2,30.7
2021-06-10,29.8,46.8,29.6
2021-06-11,24.4,73.4,26.3
2021-06-12,30.1,56.7,30.7
2021-06-13,29.7,55.5,30.3
2021-06-14,30.2,56.0,30.8
2021-06-15,25.3,69.7,27.0
2021-06-16,28.9,48.9,28.9
2021-06-17,24.9,61.0,26.0
2021-06-18,21.1,88.8,24.1
2021-06-19,27.3,58.7,28.2
2021-06-20,29.0,51.4,29.2
2021-06-21,28.4,49.8,28.5
2021-06-22,28.5,47.1,28.3
2021-06-23,27.7,52.3,28.0
2021-06-24,27.9,57.8,28.7
2021-06-25,29.4,51.2,29.6
2021-06-26,26.7,66.0,28.1
2021-06-27,30.8,48.5,30.7
2021-06-28,29.2,60.9,30.2
2021-06-29,28.3,60.0,29.3
2021-06-30,28.7,60.2,29.7
2021-07-01,30.6,56.7,31.3
2021-07-02,31.6,53.0,31.9
2021-07-03,25.7,66.4,27.2
2021-07-04,23.1,98.2,26.8
2021-07-05,26.7,69.7,28.4
2021-07-06,30.0,57.5,30.7
2021-07-07,29.1,69.1,30.8
2021-07-08,29.7,69.8,31.5
2021-07-09,29.2,64.9,30.6
2021-07-10,29.1,66.7,30.6
2021-07-11,27.5,83.5,30.3
2021-07-12,32.3,63.6,33.6
2021-07-13,31.4,66.1,32.9
2021-07-14,33.4,60.5,34.4
2021-07-15,34.5,55.5,35.0
2021-07-16,35.1,51.3,35.2
2021-07-17,32.8,53.6,33.2
2021-07-18,34.0,49.4,33.9
2021-07-19,30.5,62.7,31.7
2021-07-20,31.8,62.1,33.0
2021-07-21,35.1,49.0,35.0
2021-07-22,35.7,41.5,34.7
2021-07-23,35.4,49.2,35.3
2021-07-24,36.5,41.6,35.5
2021-07-25,35.8,44.3,35.1
2021-07-26,35.3,46.2,34.9
2021-07-27,35.7,47.5,35.4
2021-07-28,34.4,56.9,35.1
2021-07-29,33.3,60.7,34.3
2021-07-30,35.3,46.1,34.9
2021-07-31,34.0,57.8,34.7
2021-08-01,28.8,81.7,31.5
2021-08-02,28.6,71.1,30.5
2021-08-03,31.4,66.1,32.9
2021-08-04,33.0,58.2,33.8
2021-08-05,33.7,54.8,34.2
2021-08-06,32.2,61.3,33.3
2021-08-07,32.3,50.8,32.4
2021-08-08,32.0,60.1,33.0
2021-08-09,33.6,45.2,33.1
2021-08-10,32.1,50.9,32.2
2021-08-11,31.5,57.8,32.3
2021-08-12,31.7,57.0,32.4
2021-08-13,30.1,60.6,31.1
2021-08-14,30.4,52.7,30.7
2021-08-15,32.2,45.6,31.8
2021-08-16,32.6,43.8,31.9
2021-08-17,31.2,49.4,31.1
2021-08-18,31.0,48.6,30.9
2021-08-19,31.4,44.8,30.9
2021-08-20,30.6,52.6,30.9
2021-08-21,25.4,83.1,28.1
2021-08-22,26.8,69.6,28.5
2021-08-23,23.9,87.3,26.9
2021-08-24,26.4,93.0,29.8
2021-08-25,27.3,76.2,29.5
2021-08-26,27.7,81.9,30.4
2021-08-27,25.5,87.3,28.5
2021-08-28,28.2,60.7,29.2
2021-08-29,26.3,70.2,28.1
2021-08-30,27.7,63.2,28.9
2021-08-31,23.0,89.7,26.1
2021-09-01,23.9,74.7,26.0
2021-09-02,26.5,61.5,27.6
2021-09-03,29.2,43.0,28.6
2021-09-04,28.6,48.7,28.6
2021-09-05,27.2,55.3,27.7
2021-09-06,26.4,52.9,26.8
2021-09-07,20.9,98.9,24.6
2021-09-08,26.7,63.5,28.0
2021-09-09,29.1,52.2,29.4
2021-09-10,28.9,52.7,29.2
2021-09-11,29.4,52.2,29.7
2021-09-12,29.2,53.2,29.6
2021-09-13,30.2,54.5,30.7
2021-09-14,29.4,46.5,29.1
2021-09-15,28.8,46.9,28.6
2021-09-16,27.2,49.8,27.3
2021-09-17,28.1,50.2,28.2
2021-09-18,29.8,47.2,29.6
2021-09-19,27.3,62.5,28.5
2021-09-20,28.3,50.6,28.4
2021-09-21,26.2,64.2,27.5
2021-09-22,24.0,67.1,25.5
2021-09-23,25.9,50.5,26.1
2021-09-24,26.7,52.2,27.0
2021-09-25,23.1,69.3,24.8
2021-09-26,27.3,51.9,27.6
2021-09-27,25.0,56.4,25.7
2021-09-28,24.3,63.0,25.5
2021-09-29,21.3,98.3,24.9
2021-09-30,25.9,65.3,27.3
2022-05-01,19.2,28.9,17.9
2022-05-02,19.4,29.5,18.1
2022-05-03,20.5,30.0,19.2
2022-05-04,25.2,35.0,24.0
2022-05-05,25.7,36.5,24.6
2022-05-06,25.5,45.9,25.3
2022-05-07,23.1,28.0,21.3
2022-05-08,18.2,36.4,17.6
2022-05-09,25.2,33.3,23.8
2022-05-10,26.3,19.9,23.2
2022-05-11,25.1,38.8,24.3
2022-05-12,27.9,35.5,26.6
2022-05-13,25.0,37.2,24.0
2022-05-14,20.0,37.2,19.3
2022-05-15,22.3,30.0,20.8
2022-05-16,23.7,37.5,22.8
2022-05-17,27.4,39.4,26.5
2022-05-18,25.4,41.6,24.8
2022-05-19,24.2,45.2,24.0
2022-05-20,25.6,42.5,25.1
2022-05-21,26.0,50.8,26.2
2022-05-22,25.8,53.0,26.2
2022-05-23,30.4,44.3,29.9
2022-05-24,30.0,34.9,28.5
2022-05-25,26.6,45.4,26.3
2022-05-26,22.2,49.2,22.4
2022-05-27,25.4,48.8,25.5
2022-05-28,29.3,38.9,28.3
2022-05-29,29.3,44.2,28.8
2022-05-30,24.5,62.2,25.7
2022-05-31,26.6,32.4,25.0
2022-06-01,28.6,25.7,26.1
2022-06-02,26.8,50.7,27.0
2022-06-03,32.1,41.5,30.7
2022-06-04,29.7,45.6,28.8
2022-06-05,27.0,44.3,26.1
2022-06-06,24.5,49.7,24.1
2022-06-07,25.1,41.4,24.0
2022-06-08,25.8,49.3,25.4
2022-06-09,24.5,59.1,24.9
2022-06-10,26.6,53.2,26.5
2022-06-11,32.7,36.1,30.7
2022-06-12,31.4,38.0,29.7
2022-06-13,29.1,53.7,29.0
2022-06-14,27.1,43.2,26.1
2022-06-15,20.1,87.5,22.5
2022-06-16,24.7,56.1,24.9
2022-06-17,28.0,59.1,28.4
2022-06-18,25.1,75.6,26.7
2022-06-19,25.0,76.3,26.7
2022-06-20,29.0,61.1,29.6
2022-06-21,32.6,53.6,32.4
2022-06-22,30.4,58.1,30.7
2022-06-23,26.1,86.4,28.6
2022-06-24,23.5,100.0,26.8
2022-06-25,30.4,71.8,31.9
2022-06-26,28.0,80.3,30.1
2022-06-27,28.0,81.0,30.1
2022-06-28,27.9,76.2,29.7
2022-06-29,26.1,93.6,29.1
2022-06-30,24.5,100.0,27.8
2022-07-01,30.7,67.2,31.8
2022-07-02,33.7,54.7,33.7
2022-07-03,34.1,51.4,33.7
2022-07-04,32.6,60.5,33.1
2022-07-05,32.3,70.3,33.7
2022-07-06,33.3,63.4,34.1
2022-07-07,31.0,74.3,32.7
2022-07-08,27.0,88.2,29.6
2022-07-09,30.8,68.8,32.0
2022-07-10,35.0,50.8,34.6
2022-07-11,30.2,67.4,31.3
2022-07-12,29.4,69.6,30.7
2022-07-13,27.1,78.0,29.0
2022-07-14,29.9,66.5,30.9
2022-07-15,29.8,67.4,30.9
2022-07-16,28.1,71.3,29.5
2022-07-17,29.5,67.1,30.6
2022-07-18,29.9,68.7,31.1
2022-07-19,31.1,60.3,31.6
2022-07-20,30.2,62.6,30.9
2022-07-21,25.1,81.0,27.2
2022-07-22,27.4,79.5,29.4
2022-07-23,27.9,71.5,29.3
2022-07-24,28.3,77.6,30.1
2022-07-25,31.8,59.8,32.2
2022-07-26,32.7,60.2,33.2
2022-07-27,33.4,55.5,33.4
2022-07-28,34.1,55.1,34.1
2022-07-29,34.0,59.8,34.5
2022-07-30,35.8,53.9,35.7
2022-07-31,28.3,85.4,30.8
2022-08-01,32.2,73.1,33.8
2022-08-02,28.4,81.4,30.6
2022-08-03,29.9,80.6,32.0
2022-08-04,32.8,66.8,33.9
2022-08-05,32.7,65.3,33.6
2022-08-06,29.9,87.1,32.5
2022-08-07,31.6,75.6,33.4
2022-08-08,28.4,85.2,30.9
2022-08-09,26.5,95.3,29.6
2022-08-10,28.8,69.9,30.1
2022-08-11,27.5,79.3,29.5
2022-08-12,32.1,52.5,31.9
2022-08-13,27.5,83.7,29.8
2022-08-14,31.4,72.5,32.9
2022-08-15,29.8,76.0,31.6
2022-08-16,30.0,63.8,30.8
2022-08-17,30.5,66.4,31.5
2022-08-18,29.6,62.1,30.2
2022-08-19,27.1,96.2,30.3
2022-08-20,31.7,68.2,32.9
2022-08-21,31.9,64.6,32.8
2022-08-22,30.2,67.0,31.2
2022-08-23,30.0,61.7,30.6
2022-08-24,27.9,62.2,28.6
2022-08-25,23.8,84.4,26.1
2022-08-26,28.4,59.0,28.8
2022-08-27,23.1,86.3,25.4
2022-08-28,28.1,43.9,27.1
2022-08-29,22.2,78.3,24.0
2022-08-30,19.7,98.3,22.8
2022-08-31,24.8,74.8,26.4
2022-09-01,30.4,51.2,30.1
2022-09-02,29.8,50.3,29.4
2022-09-03,29.2,56.8,29.4
2022-09-04,24.0,98.9,27.3
2022-09-05,22.7,96.4,25.8
2022-09-06,25.4,60.9,25.9
2022-09-07,28.1,41.6,26.9
2022-09-08,29.3,46.4,28.5
2022-09-09,30.7,41.5,29.4
2022-09-10,28.4,43.6,27.4
2022-09-11,26.4,57.7,26.7
2022-09-12,27.5,64.0,28.3
2022-09-13,26.3,69.3,27.5
2022-09-14,27.8,55.2,27.9
2022-09-15,28.3,60.5,28.8
2022-09-16,29.9,66.3,30.9
2022-09-17,29.4,69.6,30.7
2022-09-18,32.5,57.8,32.8
2022-09-19,29.2,57.6,29.4
2022-09-20,24.5,41.1,23.4
2022-09-21,25.3,43.3,24.4
2022-09-22,24.6,49.3,24.2
2022-09-23,22.2,64.3,23.0
2022-09-24,24.0,43.8,23.2
2022-09-25,25.1,42.8,24.1
2022-09-26,25.4,38.7,24.0
2022-09-27,27.7,39.2,26.2
2022-09-28,26.1,50.1,25.8
2022-09-29,26.0,47.7,25.4
2022-09-30,27.1,45.1,26.3
2023-05-01,20.8,32.8,19.2
2023-05-02,23.7,25.8,21.1
2023-05-03,25.3,42.4,24.3
2023-05-04,25.6,53.6,25.6
2023-05-05,20.3,100.0,23.5
2023-05-06,15.5,97.8,18.4
2023-05-07,18.6,40.3,17.7
2023-05-08,21.7,41.2,20.8
2023-05-09,24.4,35.0,22.7
2023-05-10,25.7,31.4,23.6
2023-05-11,26.7,34.9,24.8
2023-05-12,24.4,30.6,22.3
2023-05-13,23.8,43.6,23.0
2023-05-14,23.5,42.6,22.6
2023-05-15,27.8,38.4,26.3
2023-05-16,31.0,39.0,29.4
2023-05-17,28.7,39.4,27.2
2023-05-18,27.2,54.3,27.2
2023-05-19,27.8,46.4,27.1
2023-05-20,26.7,55.0,26.8
2023-05-21,21.1,59.9,21.6
2023-05-22,26.7,33.1,24.7
2023-05-23,26.6,32.8,24.6
2023-05-24,25.9,37.7,24.4
2023-05-25,27.4,28.8,24.9
2023-05-26,27.3,40.2,26.0
2023-05-27,20.6,83.6,22.7
2023-05-28,20.2,100.0,23.4
2023-05-29,28.5,62.6,29.2
2023-05-30,28.9,51.2,28.6
2023-05-31,28.1,49.3,27.6
2023-06-01,26.3,58.9,26.7
2023-06-02,24.9,62.5,25.6
2023-06-03,27.7,40.8,26.4
2023-06-04,26.7,50.8,26.4
2023-06-05,26.3,48.4,25.8
2023-06-06,24.8,57.9,25.1
2023-06-07,25.7,65.0,26.6
2023-06-08,23.8,68.3,24.9
2023-06-09,27.0,59.6,27.4
2023-06-10,28.3,52.2,28.1
2023-06-11,27.2,56.9,27.4
2023-06-12,27.4,51.0,27.1
2023-06-13,25.9,59.1,26.3
